parentUUID,rawTitle,cleanTitle,totalHoursWatched,imdbMatchedTitle,imdbMatchConfidence,imdbLink,imdbGenres,imdbType,imdbUserRating,imdbNumRatings,directorCount,writerCount,castCount,producerCount,composerCount,cinematographerCount,editorCount,castingDirectorCount,artDirectorCount,setDecoratorCount,costumeDesignerCount,makeUpDepartmentCount,productionManagerCount,assistantDirectorCount,artDepartmentCount,soundDepartmentCount,stuntsCount,cameraDepartmentCount,costumeDepartmentCount,editorialDepartmentCount,musicDepartmentCount,scriptDepartmentCount,miscellaneousCrewCount
d125e1d8-2b68-4ec5-8285-9909dc75d697,The Epic Tales of Captain Underpants in Space: Season 1,The Epic Tales of Captain Underpants in Space,5100000,The Epic Tales of Captain Underpants in Space,100,https://www.imdb.com/title/tt12580610/,"Animation, Action, Comedy",TV Series,6.8,149,3,6,16,9,2,,1,2,,,,,1,,9,3,,,,1,1,,5
f773369f-2487-4c3c-b294-0a3b54d18a4b,The Twelve: Season 1 // De Twaalf: Seizoen 1,The Twelve,5100000,The Twelve,100,https://www.imdb.com/title/tt13589004/,"Crime, Drama, Thriller",TV Mini Series,6.8,1.7K,7,10,155,14,1,1,2,1,1,1,1,8,3,21,24,12,4,23,8,5,4,7,35
79cd9433-d0c7-45fd-b5f3-b2334e1873ff,The Spy: Limited Series,The Spy: Limited Series,5100000,The Spy,100,https://www.imdb.com/title/tt5952634/,"Biography, Drama, History",TV Mini Series,7.9,48K,1,5,73,12,1,1,1,3,4,3,1,16,7,12,22,24,16,29,15,8,5,3,25
971efa08-128e-4605-8906-ed9f5dd79ea4,Ashley Garcia: Genius in Love: Part 1,Ashley Garcia: Genius in Love: Part 1,8000000,Ashley Garcia: Genius in Love,100,https://www.imdb.com/title/tt12593558/,Comedy,TV Special,6.7,484,,,8,,,,,,,,,,,,,,,,,,,,2
60ed04dd-229d-4127-aee6-65868007b3da,You are My Destiny: Season 1 // 운명처럼 널 사랑해: Season 1,You are My Destiny,5100000,You Are My Destiny,100,https://www.imdb.com/title/tt2275419/,"Drama, Family, Romance",TV Series,7.5,111,1,1,27,,,,,,,,,,,,,,,,,,,,
63f4021b-0cbc-45cb-a051-7debc76e1d6a,Fire Force: Season 1 // 炎炎ノ消防隊: 壱ノ章,Fire Force,8900000,Fire Force,100,https://www.imdb.com/title/tt9307686/,"Animation, Action, Drama",TV Series,7.6,11K,16,3,253,23,1,1,1,,2,,,,,,12,4,,,,,2,,1
3b2e39ba-23ac-4e26-897f-6d4959a50b1b,Dogs of Berlin: Season 1,Dogs of Berlin,5000000,Dogs of Berlin,100,https://www.imdb.com/title/tt6839788/,"Action, Crime, Drama",TV Series,7.5,14K,1,9,120,6,3,2,2,1,1,,1,1,6,5,1,19,16,12,4,4,2,,7
29485f6e-f5ea-4c71-af53-80d6a32ee0b3,Racket Boys: Season 1 // 라켓소년단: 시즌 1,Racket Boys,5000000,Racket Boys,100,https://www.imdb.com/title/tt14482414/,"Comedy, Drama, Sport",TV Series,4.6,28K,1,1,67,,,,,,,,,,,,,,,,,,,,
6e4c8c57-9ab5-4d61-a959-7091630ac837,Mr. Bean: The Animated Series: Season 2,Mr. Bean: The Animated Series: Season 2,13800000,Mr. Bean: The Animated Series,100,https://www.imdb.com/title/tt0280277/,"Animation, Comedy, Family",TV Series,6.8,14K,13,39,51,14,2,,3,,14,,,,4,2,54,22,,3,,7,1,4,35
46fe2c68-352a-4af6-8611-00d73003cdff,MTV Floribama Shore: Season 1,MTV Floribama Shore,5000000,MTV Floribama Shore,100,https://www.imdb.com/title/tt7577814/,Reality-TV,TV Series,5.2,1K,1,,13,67,4,,27,1,1,1,,1,8,,6,22,,31,,22,31,,77
722a16bd-28c2-4703-8a16-beccbcc78741,The Brave Ones: Season 1,The Brave Ones,5000000,The Brave Ones,100,https://www.imdb.com/title/tt21432090/,"Drama, Fantasy, Sci-Fi",TV Series,5,513,4,5,11,5,1,2,3,,,,,1,,,,6,,4,,3,,,1
ffd493e4-c545-47e0-b1cd-a8271dfbf7b7,The Magicians (2015): Season 1,The Magicians (2015),15500000,The Magicians,100,https://www.imdb.com/title/tt4254242/,"Drama, Fantasy, Mystery",TV Series,7.6,56K,21,33,462,20,1,7,9,3,7,4,1,52,10,32,105,47,71,99,33,32,14,11,115
109bc117-5599-4eb9-8961-1e6c894721f5,The Royals (2015): Season 1,The Royals (2015),15600000,The Royals,100,https://www.imdb.com/title/tt3597912/,Drama,TV Series,7.4,14K,11,22,415,19,1,2,9,5,3,3,4,25,17,37,76,48,20,85,36,28,22,11,81
9058f356-6ba4-435d-bb81-0cc65bd5373d,Booba: Food Puzzle: Season 1,Booba: Food Puzzle: Season 1,4900000,Booba: Food Puzzle,100,https://www.imdb.com/title/tt12319946/,"Animation, Comedy, Family",TV Mini Series,8.3,63,2,1,5,4,,,,,,,,,,,,,,,,,,,
2f3f17a9-471c-49ec-be22-3138503e9f5d,Yakamoz S-245: Season 1,Yakamoz S-245,5000000,Yakamoz S-245,100,https://www.imdb.com/title/tt13317454/,"Action, Adventure, Drama",TV Series,6.2,8.3K,2,6,48,4,2,1,4,2,1,,1,1,6,8,2,8,4,12,1,11,2,1,7
f46b1b4f-6a58-479e-9df4-92056677b7c1,Blue Period: Season 1 // ブルーピリオド: シーズン1,Blue Period,4900000,Blue Period,100,https://www.imdb.com/title/tt14115912/,"Animation, Drama",TV Series,7.7,3.4K,3,3,11,,1,1,1,,3,,,,,,12,7,,,,,1,,
e49d82d9-0b65-4cc1-b7ad-4e29214312b5,Bullsh*t The Gameshow: Season 1,Bullsh*t The Gameshow,4900000,Bullsh*T: The Game Show,91.3,https://www.imdb.com/title/tt16912298/,Game-Show,TV Series,6.3,1.1K,1,2,31,9,1,,10,,,,1,1,2,,,4,,5,1,2,1,,4
d505b00c-0cb3-46d6-933a-2908403bd680,"Ada Twist, Scientist: Season 4","Ada Twist, Scientist",14200000,"Ada Twist, Scientist",100,https://www.imdb.com/title/tt13241650/,"Animation, Short, Adventure",TV Series,6.6,311,4,20,32,17,1,,2,1,1,,,,1,,9,9,,,,3,9,,20
a5a4b99a-354e-4d3d-9b39-2728d4ddeb7c,Barney and Friends: Season 14,Barney and Friends,7000000,Barney & Friends,83.33,https://www.imdb.com/title/tt0144701/,Family,TV Series,3.9,8.2K,9,80,442,19,4,,11,2,2,1,3,6,16,7,36,23,,55,22,4,17,7,86
0c435a4c-c251-42e7-8fc5-ff29cfc1d0a7,2 Good 2 Be True,2 Good 2 Be True,4900000,2 Good 2 Be True,100,https://www.imdb.com/title/tt20217314/,"Comedy, Drama, Romance",TV Series,7.2,163,1,,28,,,,,,,,,,,2,,,,,1,,,,1
b60de874-7f9d-47bb-8164-8f79719a1a62,IRL - In Real Love: Season 1,IRL - In Real Love,4900000,IRL: In Real Love,88.89,https://www.imdb.com/title/tt15055202/,"Reality-TV, Romance",TV Series,3.3,234,1,,7,2,,,,3,1,,,,6,,3,,,,,3,2,,7
86b6a622-8eb6-4387-9505-18e0c6529dff,Earwig and the Witch,Earwig and the Witch,4900000,Earwig and the Witch,100,https://www.imdb.com/title/tt12441478/,"Animation, Adventure, Family",TV Movie,4.7,5.6K,1,4,21,9,1,,,2,,,,,1,,1,10,,,,,5,3,5
8309bc27-a00c-46c8-98b6-a90d613393cf,Love 101: Season 1 // Aşk 101: 1. Sezon,Love 101,9900000,Love 101,100,https://www.imdb.com/title/tt10516352/,"Comedy, Drama, Romance",TV Series,7.4,17K,4,1,94,4,1,2,8,1,3,2,1,2,6,17,13,19,2,23,4,13,2,4,29
949e8b5c-dce3-439f-b60b-f9f71e0dd4b8,Jeffrey Epstein: Filthy Rich: Limited Series,Jeffrey Epstein: Filthy Rich: Limited Series,4900000,Jeffrey Epstein: Filthy Rich,96.43,https://www.imdb.com/title/tt12312250/,"Documentary, Crime",TV Mini Series,7.1,29K,1,,35,26,1,11,6,1,1,,,1,5,2,1,12,,40,1,20,,,88
6b68c52c-950a-466e-948e-2e052c0d6bcf,Street Food: USA: Limited Series,Street Food: USA: Limited Series,4900000,Street Food: USA,93.75,https://www.imdb.com/title/tt21195488/,Documentary,TV Mini Series,6.8,694,4,2,43,15,5,2,4,,,,,,4,,,9,,7,,4,2,,7
9b6c0cb5-6c98-4e25-b8e0-7c739ce7d8a7,The Baker and the Beauty (2020): Season 1,The Baker and the Beauty (2020),4900000,The Baker and the Beauty,100,https://www.imdb.com/title/tt9164986/,"Comedy, Drama, Romance",TV Series,7.4,4.8K,7,16,85,18,2,2,5,2,2,3,2,10,5,11,32,18,7,45,9,12,6,5,42
e46e031f-cf14-4cff-ab56-c1eea4aea4bd,The Fiery Priest // 열혈사제,The Fiery Priest,4900000,The Fiery Priest,100,https://www.imdb.com/title/tt9674954/,"Action, Comedy, Crime",TV Series,8.2,1.6K,1,1,33,1,,1,2,,,,,,,,,,1,,,,,,
d0d210db-0050-4942-9131-f514d7e78621,VeggieTales in the City: Season 2,VeggieTales in the City,8300000,VeggieTales in the City,100,https://www.imdb.com/title/tt6562134/,"Animation, Short, Adventure",TV Series,4.6,131,2,5,6,1,2,,1,1,,,,,1,,,2,,,,,1,,3
8d64a186-06e2-49bf-99f6-126d1dc97857,13 Commandments: Season 1 // 13 Geboden: Seizoen 1,13 Commandments,4800000,13 Commandments,100,https://www.imdb.com/title/tt5203748/,"Crime, Mystery, Thriller",TV Series,7,3.1K,2,8,90,1,,1,1,1,,,1,2,1,4,3,12,1,12,1,3,,,4
700adcb2-d53e-4114-8744-2d9027f6ec6d,Crime Scene: The Vanishing at the Cecil Hotel: Limited Series,Crime Scene: The Vanishing at the Cecil Hotel: Limited Series,4800000,Crime Scene: The Vanishing at the Cecil Hotel,97.78,https://www.imdb.com/title/tt13837672/,"Documentary, Crime, Mystery",TV Mini Series,6,20K,1,,29,21,1,1,7,,2,,1,4,2,,7,8,,29,1,30,6,,54
84b3a7c5-791e-4963-b927-87161d6ab906,Do You Like Brahms?: Season 1 // 브람스를 좋아하세요?: 시즌1,Do You Like Brahms?,4800000,Do You Like Brahms?,100,https://www.imdb.com/title/tt12867750/,"Drama, Music, Romance",TV Series,7.6,1.3K,1,1,38,,1,,,,,,,,,,,,,,,,,,
373cf576-b3bb-4d14-9edf-d5f2321ebf39,H2O: Mermaid Adventures: Season 1,H2O: Mermaid Adventures: Season 1,7200000,H2O: Mermaid Adventures,100,https://www.imdb.com/title/tt4610750/,"Animation, Adventure, Comedy",TV Series,5.5,252,1,4,21,4,1,,,,,,,,,,5,1,,,,,,1,
d6d34dd2-2c63-4e28-8af4-1507676cbabe,Captain Tsubasa: Season 1 // キャプテン翼: シーズン1,Captain Tsubasa,4800000,Captain Tsubasa,100,https://www.imdb.com/title/tt0294023/,"Animation, Comedy, Drama",TV Series,7.9,7.3K,1,6,41,3,1,,,,1,,,,,,,5,,,,,2,,
4f4d556a-f271-493e-89e9-50a527028242,Delhi Crime: Season 1 // दिल्ली क्राइम: सीज़न 1,Delhi Crime,7500000,Delhi Crime,100,https://www.imdb.com/title/tt9398466/,"Crime, Drama",TV Series,8.5,26K,2,15,102,25,2,2,4,1,,1,2,13,19,25,24,34,10,33,14,40,13,,35
a736dc92-86a6-454c-b5e2-3eb1211adda4,Million Dollar Listing New York: Season 4,Million Dollar Listing New York,8000000,Million Dollar Listing New York,100,https://www.imdb.com/title/tt1879599/,Reality-TV,TV Series,7.4,1.8K,,4,58,30,1,3,11,6,,,,1,9,,,6,,9,,19,15,,13
c2b228b5-5322-42a5-b564-5af9ab132e04,SPRIGGAN: Season 1 // スプリガン: シーズン1,SPRIGGAN,4800000,Spriggan,100,https://www.imdb.com/title/tt10011306/,"Animation, Action, Adventure",TV Series,6.8,1.5K,7,3,16,,1,,,,,,,,,,,3,,,,,,,6
6a91cf9a-5556-4378-9290-4c8a3d64416a,The Lost Pirate Kingdom: Limited Series,The Lost Pirate Kingdom: Limited Series,4800000,The Lost Pirate Kingdom,100,https://www.imdb.com/title/tt14057360/,"Documentary, Adventure, Drama",TV Series,6.6,3.4K,4,,62,12,1,3,4,1,1,1,1,6,4,3,18,3,2,17,3,6,1,,10
a46c894e-fefc-4f58-8d33-f3af73759a53,RuPaul's Drag Race: Season 11,RuPaul's Drag Race,14100000,RuPaul's Drag Race,100,https://www.imdb.com/title/tt1353056/,"Game-Show, Reality-TV",TV Series,8.5,23K,4,,731,156,15,3,36,10,7,1,4,47,36,17,59,58,3,155,29,37,106,4,291
b59e66e2-761e-432a-806a-d7e797807516,The King's Avatar: Season 1 // 全職高手: 第 1 季 // 全职高手: 第 1 季,The King's Avatar,4800000,The King's Avatar,100,https://www.imdb.com/title/tt10732794/,"Action, Adventure",TV Series,8.1,1.5K,1,7,27,,1,,,,,,,,,,1,1,1,,,,9,,
534d3b62-0884-444e-bda4-a1cf660495ab,The Staircase: Limited Series,The Staircase: Limited Series,4800000,The Staircase,100,https://www.imdb.com/title/tt11324406/,"Biography, Crime, Drama",TV Mini Series,7.1,33K,2,7,175,20,2,2,4,1,2,2,1,10,3,11,49,39,18,67,29,19,8,4,51
503d28b0-838a-4fde-a811-183046da5d4a,Wild Wild Country: Limited Series,Wild Wild Country: Limited Series,4800000,Wild Wild Country,100,https://www.imdb.com/title/tt7768848/,"Documentary, Crime",TV Mini Series,8.1,34K,2,,14,13,1,1,1,,,,,,,,,8,,6,,10,18,,6
e6e3c12b-3dca-4ba6-b320-d91bbdfc091a,Bocchi the Rock!: Season 1 // ぼっち・ざ・ろっく!: シーズン1,Bocchi the Rock!,4700000,Bocchi the Rock!,100,https://www.imdb.com/title/tt17158756/,"Animation, Comedy, Music",TV Series,8.3,4.1K,8,2,42,3,1,1,1,,1,,,,,1,7,2,,,,,11,,
7b771dcb-aba9-4686-b5ba-eae252d5294c,Love is Blind: Japan: Season 1 // ラブ・イズ・ブラインド JAPAN: シーズン1,Love is Blind: Japan: Season 1,4700000,Love Is Blind: Japan,100,https://www.imdb.com/title/tt15943826/,"Reality-TV, Romance",TV Series,7.1,850,2,,4,4,,,,,,,,,,,,1,,2,,,3,1,
a0ec0734-a29e-4308-b170-d19cab552d45,Marianne: Season 1,Marianne,4700000,Marianne,100,https://www.imdb.com/title/tt10875696/,"Drama, Horror, Mystery",TV Series,7.4,18K,1,2,50,12,1,1,3,1,1,1,2,17,6,4,7,26,13,43,3,11,1,5,15
5479bfa1-719e-46ef-8c6c-b56884bf6a1b,La Révolution: Season 1,La Révolution,4700000,La Révolution,100,https://www.imdb.com/title/tt13044528/,"Action, Adventure, Drama",TV Series,6.6,6.3K,3,4,28,3,1,4,3,1,1,,,10,8,13,16,24,60,51,6,7,7,3,5
fab1a76e-484e-4b0a-9682-1a415d613c74,Luis Miguel - The Series: Season 1 // Luis Miguel - La serie: Temporada 1,Luis Miguel - The Series,9000000,Luis Miguel: The Series,91.67,https://www.imdb.com/title/tt8045690/,"Biography, Drama, History",TV Series,8,5.1K,4,18,273,21,2,3,7,1,2,1,9,35,12,18,75,35,4,36,30,25,18,4,98
50bd2731-7400-450b-934b-48cef76f8e6c,Oh My Baby: Season 1 // 오 마이 베이비: 시즌1,Oh My Baby,4700000,Oh My Baby,100,https://www.imdb.com/title/tt12324660/,"Drama, Romance",TV Series,7.1,354,1,2,13,6,,,,,,,,,,,,,,,,,,,
590b80e4-8b01-45b7-bfce-5520a9ca7076,The Last Czars: Limited Series,The Last Czars: Limited Series,4700000,The Last Czars,100,https://www.imdb.com/title/tt7949606/,"Documentary, Drama, History",TV Mini Series,7.3,9.5K,2,3,36,10,1,2,5,2,1,1,1,3,1,5,5,6,3,11,3,4,2,2,5
c2cea87b-3e49-4299-84c8-f83436d896dd,Preso No. 1: Season 1,Preso No. 1,4700000,Preso No. 1,100,https://www.imdb.com/title/tt9893062/,"Action, Crime, Drama",TV Series,6.7,85,3,6,128,12,,3,4,4,4,,1,2,3,4,2,4,2,14,,4,2,1,9
eeb0d96a-c824-43f4-b821-7cbc8ef2d6ef,Pinky Malinky: Part 1,Pinky Malinky,9600000,Pinky Malinky,100,https://www.imdb.com/title/tt5621544/,"Animation, Comedy, Family",TV Series,5.8,1.4K,8,28,29,9,2,,3,3,1,,,,11,1,25,15,,,,8,11,1,25
c6f4e2a8-0d04-4cdd-bc63-f86c1e54b3ff,Tokyo Ghoul:re // 東京喰種トーキョーグール: 東京喰種:re,Tokyo Ghoul:re,4700000,Tokyo Ghoul,84.62,https://www.imdb.com/title/tt3741634/,"Animation, Action, Drama",TV Mini Series,7.7,63K,1,6,109,5,1,,,,,,,,,,1,7,,2,,8,11,,14
ce91a3c8-6230-42b7-93a5-9a4b3bc24c69,When Heroes Fly: Season 1 // בשבילה גיבורים עפים: עונה 1,When Heroes Fly,4700000,When Heroes Fly,100,https://www.imdb.com/title/tt8220344/,"Action, Drama",TV Series,7.1,3.8K,1,2,71,8,1,1,3,1,3,1,1,4,2,3,12,11,1,16,1,2,3,2,7
6709ec67-a120-4383-b3dd-92c0d777a430,Turn Up Charlie: Season 1,Turn Up Charlie,4700000,Turn Up Charlie,100,https://www.imdb.com/title/tt8304498/,"Comedy, Music",TV Series,7,8.2K,2,6,76,11,1,1,2,1,1,1,1,13,8,11,20,16,12,21,3,5,1,2,28
61476e31-ed09-49bc-b284-6d796f6eee83,42 Days of Darkness: Season 1 // 42 días en la oscuridad: Temporada 1,42 Days of Darkness,4600000,42 Days of Darkness,100,https://www.imdb.com/title/tt15090462/,"Crime, Drama, Mystery",TV Series,6.5,1.6K,2,3,79,7,1,1,5,1,1,1,1,7,1,5,22,15,,29,9,6,1,2,36
9095f9d4-6c23-4ed7-96a2-cdcc4a1bef92,Conversations with a Killer: The Ted Bundy Tapes: Limited Series,Conversations with a Killer: The Ted Bundy Tapes: Limited Series,4600000,Conversations with a Killer: The Ted Bundy Tapes,97.92,https://www.imdb.com/title/tt9425132/,"Documentary, Biography, Crime",TV Mini Series,7.7,33K,1,1,26,19,1,1,3,,2,,,,7,1,7,10,,27,,22,,,19
e57c6d41-2611-47dd-8340-96476682ee12,Drug Lords: Season 2,Drug Lords,7500000,Drug Lords,100,https://www.imdb.com/title/tt7935522/,"Documentary, Biography, Crime",TV Series,6.8,1.5K,2,1,108,33,,1,2,1,,,1,1,5,,4,10,1,21,,17,1,,9
b02f3b1f-a56a-4e87-bde4-885889355c23,Hell's Kitchen (2005): Season 21,Hell's Kitchen (2005),9900000,Hell's Kitchen,100,https://www.imdb.com/title/tt0437005/,"Game-Show, Reality-TV",TV Series,7.2,23K,10,,1348,314,1,3,114,17,14,8,4,11,79,14,96,136,4,289,18,139,24,,532
75ea3b91-9b80-41bd-9e41-88c877c8b616,I Hear You: Season 1 // 最動聽的事: 第 1 季 // 最动听的事: 第 1 季,I Hear You,4600000,I Hear You,100,https://www.imdb.com/title/tt10327440/,"Comedy, Romance",TV Series,7.1,853,1,1,8,2,,,,,,,,,,,,1,,,,,,,
ab6fa65c-4a05-490f-a760-5a4d07ea4c67,Tokyo Revengers: Season 1 // 東京リベンジャーズ: シーズン1,Tokyo Revengers,4800000,Tokyo Revengers,100,https://www.imdb.com/title/tt13196080/,"Animation, Action, Drama",TV Series,7.9,24K,8,5,40,2,,,,,,,,,,,,1,,,,,4,,4
e503dd1c-2ad1-4cf9-b7a8-d6465daf937b,Taylor Swift reputation Stadium Tour,Taylor Swift reputation Stadium Tour,4600000,Taylor Swift: Reputation Stadium Tour,97.3,https://www.imdb.com/title/tt9426852/,"Documentary, Music",TV Special,8.4,7.5K,1,,22,11,,1,6,,,,,,,1,,,,36,1,8,,,8
